timestamp,Temperature,Humidity,Carbon Monoxide,Nitrogen Dioxide,Dust (PM2.5),Dust (PM10)
2019-09-18 18,17.166573971078975,57.566184649610676,5.862347052280311,19.38519466073415,14.528364849833148,20.545328142380423
2019-09-18 19,16.317954419121733,68.64230127848805,5.974152306837132,19.394143968871596,32.09533073929961,44.733740967204
2019-09-18 20,16.025006946373992,68.27868852459017,6.267296471242012,19.388505140316756,30.18366212836899,41.782439566546266
2019-09-18 21,15.751806559199556,71.93107281823235,6.288493607559755,19.372445803224014,27.030850472484715,37.770150083379654
2019-09-18 22,14.958599611003056,74.02445123645457,5.992775771047513,19.384006668519035,17.297304806890804,24.047235343150874
2019-09-18 23,14.289407839866556,73.74367528495969,5.537114261884904,19.38854601056436,12.288573811509591,17.3628023352794
2019-09-19 00,14.248958043901084,74.8085579327591,5.656849124756877,19.376176715754376,12.236176715754377,17.083078632953598
2019-09-19 01,14.298191933240611,76.05146036161335,5.877329624478442,19.373521557719055,12.20528511821975,17.08317107093185
2019-09-19 02,13.793103448275861,76.69327030033371,5.752502780867631,19.39149610678532,12.624582869855395,17.866796440489434
2019-09-19 03,13.71826280623608,77.8847438752784,5.753062360801782,19.377856347438755,13.460467706013363,19.351893095768375
2019-09-19 04,13.473435326842838,78.64144645340751,5.835883171070932,19.369796940194714,13.912934631432545,19.762726008344924
2019-09-19 05,13.120656102307478,79.45454545454545,6.30247428412566,19.380878509869337,16.51820961912705,22.95718654434251
2019-09-19 06,19.152905198776757,58.31053655824298,5.689463441757019,19.387564637197666,19.48429246594384,27.11092577147623
2019-09-19 07,25.970670391061454,35.14916201117318,5.135195530726257,19.420784916201118,22.494692737430167,31.546648044692738
2019-09-19 08,25.10808557932759,35.8816337871631,4.017504862461795,19.433156432342315,14.968324534592943,20.866073909419285
2019-09-19 09,23.86329535982217,38.33398166157266,5.175882189497083,19.420372325646017,15.87885523756599,21.879133092525702
2019-09-19 10,21.600834492350486,42.144089012517384,4.97663421418637,19.39770236439499,10.417802503477052,14.613908205841447
2019-09-19 11,21.20498459815178,43.60627275273033,5.403808457014842,19.40479417530104,12.01232147857743,16.88042565107813
2019-09-19 12,20.432554210081666,47.128977752745705,4.831033511686849,19.39580118276542,13.575049281892424,19.42889326950155
2019-09-19 13,20.988687782805428,45.04835972850679,5.104355203619909,19.3977149321267,11.030260180995475,15.378393665158372
2019-09-19 14,20.874826147426983,45.48984700973575,5.184700973574409,19.40050625869263,9.89095966620306,13.9115438108484
2019-09-19 15,20.314556609035137,47.133017289459005,4.893474623535973,19.399751812604578,9.42861126603458,13.34718349135527
2019-09-19 16,20.216171158655182,49.8060572381217,5.541261461517088,19.390208391219783,12.168102250625173,17.25868296749097
2019-09-19 17,18.62892906815021,55.957719054242006,6.77134909596662,19.38092906815021,21.12739916550765,29.55326842837274
2019-09-19 18,17.219410456062292,61.564516129032256,5.782536151279199,19.391690767519464,31.280589543937708,43.85122358175751
2019-09-19 19,17.112131329994437,60.67000556483027,8.732053422370617,19.366190873678352,32.54618809126322,45.296605453533665
2019-09-19 20,16.676585094549498,60.79699666295884,8.64210233592881,19.37528642936596,37.36040044493882,51.93159065628476
2019-09-19 21,16.83828841344818,62.44956932481245,6.32620172270075,19.383475965545987,31.340928035565433,43.85190330647402
2019-09-19 22,16.710709318497912,65.82698191933241,5.725730180806676,19.38160778859527,24.741029207232266,34.62058414464534
2019-09-19 23,16.542825361512794,66.51390433815351,5.980533926585094,19.381229143492767,25.00333704115684,34.99360400444939
2019-09-20 00,16.31739855475264,68.09505280711507,5.897998888271262,19.38668426903836,21.09088382434686,29.075875486381324
2019-09-20 01,16.34646549315451,69.02291142777312,7.202849958088851,19.381486448728694,54.404582285554625,75.86616373288628
2019-09-20 02,16.056142301278488,69.92773763201778,8.844635908838244,19.342126181211786,65.352140077821,90.75430794886047
2019-09-23 07,24.12406947890819,78.9151364764268,13.988585607940447,19.32003473945409,34.587593052109185,47.93796526054591
2019-09-23 08,25.788853209480106,70.846098289981,13.774819720219114,19.331141568239644,33.07895643284925,46.11033455927288
2019-09-23 09,27.7570926716471,58.623932764140875,10.851020544290288,19.30519810565635,17.313533884738526,23.4928962113127
2019-09-23 10,28.708152312803474,54.582484249825,12.649273880820898,19.36059633995933,11.03973377481972,15.093023255813954
2019-09-23 11,29.61846082048091,48.034168185252675,13.59277078981288,19.387710787146094,7.087292768567492,10.128761278279034
2019-09-23 12,31.55905459313502,41.28319980442923,9.879090595935239,19.36089240274244,9.006133810407476,12.99763314924494
2019-09-23 13,23.943743679221168,68.68797857325436,11.747613385047954,19.287237083384273,14.764716995810227,20.68303308476234
2019-09-23 14,23.683404633590754,71.86109228290461,13.6228234901939,19.313319406633703,25.212900716706482,34.92798488804934
2019-09-23 15,25.647409827321823,64.86035735715714,13.673022645954175,19.32299742205036,30.74927217370047,42.6579883103318
2019-09-23 16,24.705200577841982,67.633192576953,12.798455383931548,19.35046271807979,31.28982109123236,43.41005667296366
2019-09-23 17,23.693374370826344,73.61691796575518,10.83966488516539,19.35030144779387,18.91596573295259,26.857131745908287
2019-09-23 18,22.73116069245983,75.69180426231694,13.614969221538257,19.313313518078182,38.83679637325274,54.35808573523856
2019-09-23 19,22.67934571234901,76.67638986120835,14.569401384582903,19.340291473591805,37.09952106321743,52.10642175328644
2019-09-23 20,22.658421947398246,78.63731013255997,13.696645443737014,19.284817605031275,38.12111514828272,53.16293876462549
2019-09-23 21,21.713290443014767,83.5015278287054,12.698301054479593,19.294080247119346,22.26324210807027,30.425225285287286
2019-09-23 22,21.66879631995911,85.5812175690841,12.694063267369637,19.248318092423247,22.097189968777432,30.188379870887456
2019-09-23 23,22.60313350741708,84.70361686760376,12.688049336074226,19.341133396299792,20.94814156342019,28.943741318962164
2019-09-24 00,21.680804017867064,85.63568079290651,9.925620569345986,19.386607035711908,21.931120691570925,29.9308540189782
2019-09-24 01,21.662936954154535,86.64460321340474,10.867863730305118,19.377763616969265,24.772283828529524,34.67801506700149
2019-09-24 02,21.64618427485666,86.6970643139695,10.85891595182008,19.30415851815636,25.911429396862083,36.83404817991911
2019-09-24 03,21.64917719479538,87.63335444514817,11.755869640099114,19.32207918041713,27.955576296987676,38.93800904474594
2019-09-24 04,20.71571438095873,88.59860657377159,11.773840478254106,19.322371158077207,23.205524812765294,32.30620930284241
2019-09-24 05,21.633332222185185,90.57629698767737,11.78099269975666,19.332114959387532,26.817338355722967,37.72450192784204
2019-09-24 06,20.721559215058782,89.63363113096429,10.848667688957041,19.322010578483013,12.471753672467054,17.641442762850858
2019-09-24 07,22.62190961920953,85.70850139449092,10.823727457581919,19.350290787470694,12.810304787937376,17.758491949731656
2019-09-24 08,23.636215135015,81.63821535726191,13.548327591954662,19.368346816312922,24.983042560284478,35.540660073341485
2019-09-24 09,24.795933107394855,72.37298738818824,11.709139396633146,19.30508228234902,15.746219234401911,21.691493971887326
2019-09-24 10,23.800100005555866,75.16989832768488,10.759164398022113,19.36042813489638,16.6177898772154,23.454936385354742
2019-09-24 11,26.651643943687013,64.70336789004078,9.844972610198118,19.287278909296973,19.560818693956467,27.37576808115826
2019-09-24 12,22.73788597651085,79.42501583350926,10.788753208368982,19.259086323181368,12.914132379248658,18.828109201213348
2019-09-24 13,27.36511217040568,64.90289676322544,14.551240596908785,19.30438447948265,42.46203762347634,59.801960065335514
2019-09-24 14,24.695963288480982,72.55489505438949,12.698718874654162,19.33179690885454,19.725252502805585,27.618006866742963
2019-09-24 15,22.726540363353518,79.48208233790766,11.752008444913606,19.322168342685707,6.192321795655314,9.229401633424079
2019-09-24 16,20.73406371181902,84.59396215513506,11.743886043178257,19.358509761219572,2.123601373348593,3.170013000144446
2019-09-24 17,20.67111269456011,86.64728673539825,11.765381104010332,19.275918635462823,20.134861609031596,27.812955086953618
2019-09-24 18,20.688598733192578,87.62169129903323,11.77401933548172,19.322677408600953,24.420757861984665,34.1879319924436
2019-09-24 19,20.672155738524616,87.59300865584409,11.756736335655633,19.303365889974106,21.717790593019767,29.678300387790703
2019-09-24 20,20.692904286761927,86.66734816329252,11.772950510011334,19.386764483655192,14.346029911775817,20.454710104668994
2019-09-24 21,20.696089869662323,85.68523395224285,11.755325177505917,19.395686411769276,4.779992666422214,6.165172172405747
2019-09-24 22,19.75502811298531,86.56239304842545,11.736415761050736,19.349371180300913,16.47559837322488,23.255950396693112
2019-09-24 23,20.653329481438682,89.53555039500439,11.800053333925932,19.313212480138667,16.956221735797065,23.92006577850865
2019-09-25 00,20.635728254589093,89.65046224276635,11.781623627716787,19.29345815369572,8.379061291612961,11.559069291968532
2019-09-25 01,19.71514127934755,90.62571806353404,12.669174101934466,19.349302658918432,5.344259380659785,7.491805464505161
2019-09-25 02,19.690785453171703,90.65966288514316,12.707063411815687,19.284788053200593,11.527828086978744,16.3339481549795
2019-09-25 03,19.695019778656828,90.63875061113828,12.75653362371661,19.358209475976707,24.34161518289702,34.08529267967465
2019-09-25 04,20.299416180150125,91.03558520989714,12.209897136502642,19.32103697525716,17.916319154851266,25.0806227411732
2019-09-25 05,20.564295676429566,91.42705718270572,12.72691771269177,19.310962343096236,17.447698744769873,24.34560669456067
2019-09-25 06,20.539210233592883,91.23220244716352,12.341212458286986,19.311546162402667,33.54838709677419,48.134593993325915
2019-09-25 07,20.73763201778766,90.55391884380211,12.79182879377432,19.316172873818786,36.17787659811006,50.52862701500834
2019-09-25 08,20.81436125800167,89.70052880601169,12.615084887280824,19.318243807403285,15.247425549679933,21.41246868911773
2019-09-25 09,21.360300250208507,87.19099249374479,12.392549346677788,19.315596330275227,13.641367806505421,19.26216291353906
2019-09-25 10,22.344357976653697,82.47443023902167,12.401612006670373,19.320780989438582,15.632851584213451,22.17704280155642
2019-09-25 11,23.02839643652561,78.52338530066815,11.380567928730512,19.323850222717148,12.984409799554566,18.02728285077951
2019-09-25 12,22.718932443703086,78.87572977481234,11.119822073950514,19.327275507367247,13.329163191548513,18.781484570475396
2019-09-25 13,23.327035287579882,76.09641567101973,11.124479021950542,19.321580994720755,15.035843289802722,20.91164212281189
2019-09-25 14,23.140911617565315,75.39355197331851,11.574485825458588,19.33477209560867,20.14146748193441,28.318788215675376
2019-09-25 15,22.885738115095915,76.36391437308869,11.356130108423686,19.331926605504588,18.497636919655267,25.956352515985543
2019-09-25 16,22.35795929746306,78.90521327014218,11.69584611095623,19.33176470588235,15.633398383049903,21.67716754948425
2019-09-25 17,21.479288295802057,84.09174311926606,11.201556852932999,19.32777036419238,15.128718376424798,21.084236864053377
2019-09-25 18,21.265998887033945,87.39565943238732,11.573734001112966,19.323781302170282,15.450194769059543,21.77045075125209
2019-09-25 19,21.082035595105673,89.50806451612904,11.21301446051168,19.322296996662956,16.984149054505007,23.837597330367075
2019-09-25 20,21.08256880733945,90.05782596608285,11.373644703919933,19.319329997219903,18.652210175145957,26.29079788712816
2019-09-25 21,21.0547983310153,90.40500695410292,11.236995827538248,19.322639777468705,23.14019471488178,32.33296244784423
2019-09-25 22,21.016120066703724,90.98249027237354,11.563368538076709,19.327540300166756,27.528071150639246,38.3621456364647
2019-09-25 23,21.079298831385643,90.98887033945465,12.64079020589872,19.317367835281022,37.95937673900946,53.02531997774068
2019-09-26 00,20.948304613674264,90.96414674819344,13.30183435241801,19.31818510283491,54.59199555308505,75.81461923290718
2019-09-26 01,20.916272600834493,91.39777468706536,12.959388038942976,19.31783866481224,51.851738525730184,72.12044506258692
2019-09-26 02,21.016146993318486,92.0,11.434855233853007,19.328131959910912,33.43903118040089,46.78285077951002
2019-09-26 03,20.90302861906085,92.12781328146707,11.357877188107807,19.325170880800222,31.092247846624062,43.70325090302862
2019-09-26 04,20.769808173477898,92.43730886850153,11.39505143174868,19.32228245760356,30.581873783708645,42.66861273283292
2019-09-26 05,20.709758131776482,92.70948012232417,11.198776758409785,19.33200444815124,30.244926327495136,42.157909368918546
2019-09-26 06,20.76175897578625,92.30670748677986,11.254940161424994,19.327559142777623,31.39771778458113,43.81324798218759
2019-09-26 07,21.00305980528512,91.35799721835883,11.186091794158553,19.329221140472878,29.113769123783033,40.85980528511822
2019-09-26 08,21.182096191270503,89.56408117876008,11.015568529329997,19.335649152071166,27.749235474006117,38.72254656658326
2019-09-26 09,21.577981651376145,87.58103975535168,10.841256602724492,19.332885738115092,30.456491520711705,42.36169029747011
2019-09-26 10,22.005567928730514,84.83964365256125,10.946547884187082,19.327007238307345,35.7260579064588,49.66508908685969
2019-09-26 11,21.74019471488178,86.9643949930459,11.047009735744089,19.331941585535468,41.99276773296245,58.29207232267038
2019-09-26 12,21.78710394663702,87.7526403557532,10.756253474152308,19.32305725403001,39.51917732073374,54.93968871595331
2019-09-26 13,21.327859727247425,85.56025605343724,11.04536598942388,19.321566935708322,26.263011411077095,36.43918730865572
2019-09-26 14,20.698637753683624,84.3589102029469,11.250764525993883,19.32736447039199,5.0831248262440925,7.25187656380317
2019-09-26 15,20.905928193709993,84.75006957973838,11.775953242415808,19.319858057333704,25.69691065961592,35.8254940161425
2019-09-26 16,20.58516254515143,86.38955265351487,13.005001389274799,19.30813837176994,35.07668796888024,48.85829397054737
2019-09-26 17,20.47397717784581,87.83467854160868,12.064569997216811,19.314853882549404,30.506262176454218,42.494572780406344
2019-09-26 18,20.125661744218444,89.8598495402619,11.854276957369741,19.316592365561437,29.43494009473391,40.997492337698525
2019-09-26 19,20.25986659255142,90.04724847137298,12.486937187326292,19.324285714285715,28.308782657031685,39.266536964980546
2019-09-26 20,20.017787659811006,90.26459143968872,12.725403001667592,19.322676486937183,29.634519177320733,41.4177320733741
2019-09-26 21,19.99137931034483,90.76195773081201,12.951612903225806,19.32984427141268,34.50250278086763,48.3996106785317
2019-09-26 22,20.030016675931073,91.05169538632573,11.436353529738744,19.322568093385215,20.18899388549194,28.500555864369094
2019-09-26 23,20.116175653140633,91.50722623679822,10.962479155086159,19.325733740967202,20.946359088382433,29.16787103946637
2019-09-27 00,19.96134593993326,92.0,11.03392658509455,19.317705784204673,34.24332591768632,47.9135150166852
2019-09-27 01,19.949958298582153,92.00305810397553,11.16541562413122,19.318782318598828,26.74145120934112,37.37392271337225
2019-09-27 02,19.791828793774318,92.40633685380767,11.373818788215676,19.319555308504725,20.05252918287938,27.84769316286826
2019-09-27 03,19.912958843159064,92.9944382647386,11.512513904338153,19.31991379310345,17.21301446051168,24.153781979977754
2019-09-27 04,19.909924937447872,92.93911592994162,11.259938837920489,19.322646649986098,24.715874339727552,34.186544342507645
2019-09-27 05,19.87538247566064,92.06397774687065,11.438108484005562,19.31847009735744,23.741863699582755,33.28261474269819
2019-09-27 06,19.880422691879865,92.10622914349277,11.408231368186874,19.32749721913237,103.05700778642937,133.4738598442714
2019-09-27 07,20.514796203238415,91.1217197096594,11.434115019542155,19.31586264656616,179.3391959798995,253.50027917364602
2019-09-27 08,21.100695410292072,87.9663421418637,11.482058414464534,19.3218331015299,37.38692628650904,52.242280945758
2019-09-27 09,22.388379204892967,81.2899638587712,11.068390325271059,19.327039199332777,32.57464553794829,45.520989713650266
2019-09-27 10,23.562100583495415,75.24006668519033,11.068908030008336,19.322659071964434,34.36454570714087,47.883578771881076
2019-09-27 11,23.979160878021673,73.05918310641844,10.75215337593776,19.332959155320925,41.50569602667407,57.741872742428455
2019-09-27 12,24.543192619513558,70.65389991613084,10.505731059547106,19.333899916130836,31.50041934582052,43.95359239586246
2019-09-27 13,24.45219566425792,70.72234574763758,10.810450250138967,19.33528904947193,100.57309616453585,133.2456920511395
2019-09-27 14,24.010013908205842,72.93713490959667,11.603894297635605,19.333521557719052,171.20973574408902,239.46564673157164
2019-09-27 15,23.408231368186875,76.15767519466074,11.620133481646274,19.32622636262514,88.00444938820912,123.7964404894327
2019-09-27 16,22.530133928571427,82.72321428571429,10.529296875,19.337198660714282,25.878069196428573,36.369419642857146
2019-09-27 17,21.598216773474505,85.1638339370298,10.982167734745055,19.325405405405405,24.081638339370297,33.76400111451658
2019-09-27 18,21.151489835700364,87.07964355332777,11.065719855193539,19.321793372319686,31.631021999443053,44.21386800334169
2019-09-27 19,20.625451514309532,84.27229786051682,11.222283967768824,19.330866907474302,19.335926646290638,27.04584606835232
2019-09-27 20,20.447802966694653,86.81863979848866,11.196473551637279,19.32510775258886,8.749230338650994,12.471592499300307
2019-09-27 21,20.559560687130386,86.33286398197691,10.762038862292313,19.32351450295691,9.833004787383835,13.657279639538158
2019-09-27 22,20.246676096181048,87.27835926449788,10.817538896746818,19.323917963224893,12.971994342291373,18.162942008486564
2019-09-27 23,20.265830005704508,88.0,10.827438676554477,19.32188248716486,12.515972618368512,17.6657159155733
2019-09-28 00,20.226729647124202,88.15726590719645,10.934981939427619,19.317452070019453,14.049458182828564,19.7279799944429
2019-09-28 01,20.35928809788654,89.2138487208009,11.10483870967742,19.319738598442715,24.663793103448278,34.37569521690767
2019-09-28 02,20.23594880356149,90.21591541457985,11.000556483027268,19.320968280467444,53.137729549248746,75.15108514190317
2019-09-28 03,20.138765294771968,91.4591212458287,11.0408787541713,19.323003337041158,26.85150166852058,37.5055617352614
2019-09-28 04,19.72608453837597,92.95133481646273,11.388765294771968,19.323515016685207,22.373748609566185,31.197719688542826
2019-09-28 05,19.700305810397552,92.98331943286071,10.90353072004448,19.321751459549624,14.63302752293578,20.48790658882402
2019-09-28 06,19.909141428174493,92.88607946651848,10.828563489858293,19.329027507641012,15.335926646290636,21.187552097804947
2019-09-28 07,19.85487906588824,93.0,10.624409229913818,19.323283291631917,15.855991103697527,21.85682513205449
2019-09-28 08,19.907978871281625,93.03058103975535,11.01834862385321,19.323666944676116,18.728106755629693,25.99193772588268
2019-09-28 09,20.21561544873576,93.0,11.089747151986662,19.318321756043346,22.909974993053627,31.985551542095028
2019-09-28 10,20.24812447902195,91.21450402889691,12.54987496526813,19.32012503473187,27.375937760489023,38.09974993053626
2019-09-28 11,21.010289210233594,86.85094549499443,11.513626251390434,19.32281979977753,35.6654616240267,49.96523915461624
2019-09-28 12,21.284801333703808,85.83856626840789,10.993053626007224,19.326690747429843,24.383439844401224,34.104473464851345
2019-09-28 13,21.378197997775306,85.82119021134594,10.681034482758621,19.331807563959952,29.70967741935484,41.27780867630701
2019-09-28 14,21.516129032258064,85.58286985539489,10.85344827586207,19.33167130144605,29.17241379310345,40.38654060066741
2019-09-28 15,21.395381190873678,87.88007790762381,10.998887033945465,19.329407345575955,32.62715637173066,45.439343350027826
2019-09-28 16,21.271261812117842,88.72984991662034,10.959977765425236,19.3274207893274,31.200667037242912,43.82601445247359
2019-09-28 17,20.659071964434567,90.9672131147541,10.996387885523756,19.330308419005277,35.40622395109753,49.28285634898583
2019-09-28 18,19.71913236929922,90.12513904338154,12.873470522803114,19.317246941045607,30.742769744160178,42.73275862068966
2019-09-28 19,19.64035575319622,91.40105614230127,12.427459699833241,19.319505280711507,39.88243468593663,55.40744858254586
2019-09-29 08,13.752141982864137,76.80599755201959,5.790697674418604,19.400195838433294,38.25336597307221,53.332925336597306
2019-09-29 09,14.334650112866818,72.69384875846501,6.214729119638826,19.40365124153499,16.452313769751694,23.075056433408577
2019-09-29 10,15.53615127919911,67.86234705228031,5.663236929922136,19.40274749721913,23.899332591768633,33.44911012235818
2019-09-29 11,16.57881567973311,62.671948846260776,6.45176536002224,19.418201278843483,17.778982485404505,25.062830136224633
2019-09-29 12,16.90661478599222,62.43829905503057,6.208727070594775,19.399824902723733,21.354919399666482,29.921345191773206
2019-09-29 13,15.943548387096774,65.48359288097886,6.545050055617352,19.413595661846493,13.563681868743048,19.129866518353726
2019-09-29 14,16.28352810239288,65.10879243183084,5.1471897607122985,19.403708959376736,15.833333333333334,22.1661101836394
2019-09-29 15,15.88904338153504,67.28976640711902,6.476918798665183,19.408003337041155,17.516685205784206,24.272525027808676
2019-09-29 16,14.641583054626533,69.48411371237458,6.7040133779264215,19.395005574136007,21.224916387959865,29.48829431438127
2019-09-29 17,14.25340372325646,73.38899694359544,5.9974993053626005,19.39587385384829,25.629341483745485,35.60989163656571
2019-09-29 18,13.81133648235621,74.25840511253126,6.651847735482078,19.39265351486524,47.17004723534315,65.75409836065573
2019-09-29 19,13.622148024485254,75.18781302170284,6.6772398441847525,19.383202559821928,51.77851975514747,72.21229827490262
2019-09-29 20,13.743539872186718,77.11280911364268,6.992497916087802,19.39556821339261,63.49513753820506,88.34592942484024
2019-09-29 21,13.329254727474972,77.93325917686317,6.5264182424916575,19.38420467185762,52.064516129032256,72.34176863181312
2019-09-29 22,13.059772032249096,79.53405615790938,7.341395607450654,19.387973311092576,42.68445927161523,59.283013622463166
2019-09-29 23,12.741872742428452,80.33425951653237,6.924145595998889,19.393278688524592,30.063350930814114,41.97249235898861
2019-09-30 00,12.314881780250348,80.67204450625869,6.521001390820584,19.39830319888734,21.351599443671766,29.877329624478442
2019-09-30 01,12.807296017822333,82.75744917850182,6.141743247006405,19.37863269284322,15.770815928710666,22.357560568086885
2019-09-30 02,12.410848400556329,83.20890125173852,6.013630041724618,19.373165507649514,13.190820584144646,18.357997218358832
2019-09-30 03,12.485690469574882,83.42678521811614,7.120589052514587,19.39926924145596,15.143373159210892,21.015004167824397
2019-09-30 04,12.56503613118399,83.89716509171762,6.40550305725403,19.388874374652584,18.760422456920512,25.991106170094497
2019-09-30 05,12.633379694019471,83.21001390820584,6.396940194714881,19.38752990264256,18.81335187760779,26.387760778859526
2019-09-30 06,12.496384872080089,82.46662958843159,6.279755283648498,19.386643492769743,25.345939933259178,35.37347052280312
2019-09-30 07,12.768824673520422,80.3703806612948,7.166157265907197,19.390427896637952,55.85940539038622,79.77716032231176
2019-09-30 08,13.908180300500835,76.09321090706733,6.3450194769059545,19.39280467445743,45.24234835837507,63.503338898163605
2019-09-30 09,16.208669074742986,67.18532925812725,6.51208669074743,19.393237010280632,27.97277021394832,39.1233676021117
2019-09-30 10,17.67629897193665,58.17532647957766,6.494303973325924,19.406062795220897,25.35037510419561,35.38871908863573
2019-09-30 11,20.23734001112966,50.518363939899835,5.829716193656093,19.403745130773512,22.101836393989984,30.87868670005565
2019-09-30 12,20.198832035595107,49.18325917686318,5.310622914349277,19.416966073414905,21.300889877641826,29.68548387096774
